transaction_id,transaction_date,customer_id,country,city,product,category,quantity,unit_price,payment_method,sales_rep,customer_type,status
TX00494,2026-04-18,CUST0431,KE,Kampala,Laptop Bag,Accessories,1,3750.57,Bank Transfer,John,SME,Completed
TX01348,2026-05-15,CUST0754,Uganda,Dar es Salaam,Laptop Bag,Accessories,1,3240.17,Card,Irene,SME,completed
TX03019,2026-06-06,CUST0257,TANZANIA,Mombasa,Tablet,Hardware,2,38671.5,Cash,George,Corporate,Completed
TX03858,2026-04-29,CUST0372,Tanzania,NAIROBI,Laptop Bag,Accessories,2,3167.78,Card,David,Corporate,Completed
TX04653,2026-04-08,CUST0692,TANZANIA,Mombasa,Laptop Bag,Accessories,2,3269.86,Card,Brian,Individual,Completed
TX03743,2026-02-19,CUST1152,KE,Arusha,Office Laptop,Hardware,1,88702.83,M-Pesa,George,Individual,Cancelled
TX03606,2026-06-15,CUST0767,Rwanda,Arusha,Monitor,Hardware,1,20827.84,Card,Faith,SME,Cancelled
TX00688,2026-03-28,CUST0016,Uganda,NAIROBI,Tablet,Hardware,1,41428.89,Card,George,Corporate,Completed
TX03862,2026-04-16,CUST0506,Kenya,Kigali,Keyboard,Accessories,2,2547.33,Card,Faith,SME,Completed
TX01609,2026-05-03,CUST0740,UGANDA,Arusha,Office Laptop,Hardware,3,98714.58,Card,George,Individual,Pending
TX04158,2026-04-17,CUST0133,Uganda,MOMBASA,Headset,Accessories,1,5600.54,Cash,Faith,Individual,Cancelled
TX03524,2026-03-17,CUST0268,Uganda,Dar es Salaam,USB-C Hub,Accessories,2,6602.8,Cash,John,Individual,Completed
TX01010,2026-06-02,CUST0597,Rwanda,Kampala,Wireless Mouse,Accessories,2,1707.19,Bank Transfer,Irene,Individual,Completed
TX02409,2026-05-07,CUST0289,KENYA,Kisumu,Headset,Accessories,2,4722.51,M-Pesa,Faith,Individual,Completed
TX01093,2026-04-27,,Rwanda,Dar es Salaam,Laptop Stand,Accessories,2,4559.8,Bank Transfer,Faith,Corporate,Completed
TX01328,2026-06-22,CUST0256,Rwanda,Nairobi,Laptop Bag,Accessories,1,3421.39,Cash,George,SME,COMPLETED
TX01678,2026-04-20,,Uganda,NAIROBI,External SSD,Storage,2,13526.23,Card,George,Corporate,Pending
TX02000,2026-04-23,CUST0739,Rwanda,Kigali,Laptop Stand,Accessories,1,4334.94,Cash,David,Corporate,Cancelled
TX01311,2026-03-24,CUST0823,Kenya,Kampala,Keyboard,Accessories,2,2561.57,Bank Transfer,George,Corporate,Pending
TX03166,2026-01-27,CUST1143,TANZANIA,Kampala,Tablet,Hardware,1,40772.61,Bank Transfer,David,Individual,Cancelled
TX04123,2026-05-02,CUST0687,Uganda,Mombasa,Laptop Stand,Accessories,1,4404.14,Bank Transfer,Carol,SME ,Completed
TX01988,2026-06-16,CUST0032,TANZANIA,Kampala,Office Laptop,Hardware,2,104373.98,Cash,Brian,SME,Completed
TX03779,2026-04-22,CUST0360,Kenya,MOMBASA,Keyboard,Accessories,2,2420.49,M-Pesa,David,Individual,Cancelled
TX00345,2026-02-26,CUST0686,Rwanda,Kampala,Laptop Bag,Accessories,1,3792.24,Card,Brian,Individual,Completed
TX04254,2026-02-06,CUST0871,Rwanda,Dar es Salaam,Laptop Bag,Accessories,1,3756.52,M-Pesa,Brian,Corporate,Completed
TX00987,2026-04-15,CUST0913,Rwanda,Kampala,USB-C Hub,Accessories,3,5912.82,M-Pesa,John,Individual,Completed
TX03986,2026-06-07,CUST0727,Rwanda,Arusha,External SSD,Storage,1,15373.07,Bank Transfer,George,SME,Completed
TX03939,2026-03-14,CUST1042,Rwanda,Dar es Salaam,Monitor,Hardware,1,23423.22,M-Pesa,David,Corporate,Pending
TX04384,2026-05-05,CUST0884,UGANDA,Kampala,USB-C Hub,Accessories,1,6539.03,Bank Transfer,Faith,Corporate,Completed
TX04807,2026-05-12,CUST0351,KENYA,Kigali,External SSD,Storage,2,15007.39,Card,David,SME,Completed
TX04201,2026-02-25,CUST0059,KE,MOMBASA,Tablet,Hardware,2,44784.39,Cash,Carol,Corporate,Completed
TX04562,2026-04-28,CUST0726,KE,Dar es Salaam,Monitor,Hardware,1,19925.82,Cash,George,Corporate,Completed
TX01143,2026-06-29,CUST0134,TANZANIA,,Office Laptop,Hardware,4,100969.97,Bank Transfer,John,SME,Completed
TX02359,2026-05-27,CUST0416,Rwanda,Kisumu,Tablet,Hardware,1,39685.76,Cash,Irene,Individual,Completed
TX01199,2026-01-06,CUST1173,KENYA,Dar es Salaam,External SSD,Storage,1,14986.98,Bank Transfer,John,Corporate,Completed
TX00086,2026-03-16,CUST0646,Tanzania,NAIROBI,External SSD,Storage,2,15942.04,Card,Amina,SME,Completed
TX01519,2026-03-19,CUST0294,Kenya,MOMBASA,Office Laptop,Hardware,1,91628.99,M-Pesa,Amina,SME,Cancelled
TX00517,2026-01-31,CUST0785,Tanzania,Nairobi,Monitor,Hardware,2,21068.31,Cash,Carol,SME,Completed
TX01382,2026-01-06,CUST0405,KE,Kampala,Laptop Bag,Accessories,2,3351.7,Card,Brian,Corporate,Completed
TX02717,2026-06-13,CUST0791,Kenya,NAIROBI,USB-C Hub,Accessories,2,6759.01,Card,Irene,Corporate,Completed
TX04783,2026-06-27,CUST1014,KENYA,Mombasa,Headset,Accessories,1,4763.48,Card,Amina,Corporate,Completed
TX01015,2026-03-11,CUST0784,KENYA,MOMBASA,External SSD,Storage,2,14498.69,,Faith,Corporate,Completed
TX00129,2026-02-28,CUST0594,Rwanda,NAIROBI,Laptop Stand,Accessories,2,4223.34,Bank Transfer,George,Corporate,Pending
TX01365,2026-01-04,CUST0186,KENYA,Arusha,Office Laptop,Hardware,2,91204.28,M-Pesa,Amina,Individual,Completed
TX03753,2026-04-23,CUST0814,UGANDA,MOMBASA,Office Laptop,Hardware,1,96147.33,M-Pesa,David,SME,completed
TX04105,2026-02-03,CUST0388,UGANDA,Nairobi,Monitor,Hardware,1,22040.43,Card,George,SME,Completed
TX03241,2026-02-07,CUST0147,Rwanda,Kampala,Monitor,Hardware,1,20633.81,Card,Brian,Corporate,Cancelled
TX00892,2026-03-23,CUST0356,Rwanda,Arusha,Keyboard,Accessories,2,2428.2,Card,Faith,Individual,Completed
TX02794,2026-04-30,CUST0894,TANZANIA,Nairobi,Wireless Mouse,Accessories,1,1899.67,Bank Transfer,George,SME,Completed
TX04793,2026-04-16,CUST0973,Tanzania,Kampala,Headset,Accessories,2,5382.86,Card,Amina,Individual,Completed
TX01360,2026-06-09,CUST0366,KENYA,MOMBASA,Wireless Mouse,Accessories,4,1691.32,M-Pesa,Carol,Corporate,Pending
TX00308,2026-04-02,CUST0483,KE,Nairobi,Laptop Stand,Accessories,5,4551.94,M-Pesa,Irene,SME,Pending
TX01662,2026-04-03,CUST0064,TANZANIA,NAIROBI,External SSD,Storage,1,15387.35,Card,Brian,SME ,Completed
TX02432,2026-04-24,CUST0738,KE,MOMBASA,Headset,Accessories,1,5275.52,M-Pesa,Carol,SME,Completed
TX04706,2026-02-06,CUST1102,KENYA,Arusha,Laptop Bag,Accessories,1,3271.59,M-Pesa,David,Individual,Completed
TX01318,2026-02-01,CUST0043,UGANDA,NAIROBI,Tablet,Hardware,1,43354.95,M-Pesa,Irene,SME,completed
TX04375,2026-01-04,CUST0050,Kenya,MOMBASA,Office Laptop,Hardware,1,94675.29,Cash,Carol,Individual,Pending
TX02475,2026-03-27,CUST0045,KE,Kampala,Laptop Bag,Accessories,3,3182.77,M-Pesa,Irene,Corporate,COMPLETED
TX02543,2026-04-18,CUST0940,KE,Mombasa,Tablet,Hardware,1,42773.01,M-Pesa,Faith,Corporate,Pending
TX01247,2026-06-04,CUST0794,Rwanda,Kigali,Headset,Accessories,2,4890.37,Cash,Carol,Corporate,Completed
TX03780,2026-04-19,CUST0811,Tanzania,Mombasa,Monitor,Hardware,1,24012.63,Bank Transfer,Brian,SME,Completed
TX01209,2026-01-05,CUST0378,Uganda,NAIROBI,Monitor,Hardware,1,22568.1,Cash,John,Individual,Cancelled
TX00217,2026-06-13,CUST0422,Uganda,MOMBASA,External SSD,Storage,2,14834.14,Bank Transfer,Brian,Corporate,Completed
TX04454,2026-06-14,CUST0784,KE,Mombasa,Tablet,Hardware,2,40122.0,Card,Amina,Corporate,Completed
TX04764,2026-03-23,CUST0426,UGANDA,Arusha,USB-C Hub,Accessories,1,6606.28,Card,Carol,Individual,Cancelled
TX01240,2026-04-08,CUST0162,TANZANIA,MOMBASA,Wireless Mouse,Accessories,4,1890.03,M-Pesa,George,Corporate,Completed
TX02290,2026-05-22,CUST0797,UGANDA,Mombasa,Headset,Accessories,5,5597.17,Card,Faith,SME ,completed
TX02741,2026-03-26,CUST0737,Rwanda,Dar es Salaam,Laptop Stand,Accessories,2,4459.86,Cash,Faith,Corporate,Completed
TX00276,2026-04-23,CUST0424,TANZANIA,MOMBASA,External SSD,Storage,1,14247.01,Cash,George,SME,Completed
TX00490,2026-05-05,CUST1071,TANZANIA,Mombasa,Wireless Mouse,Accessories,1,1957.87,Cash,John,Corporate,Pending
TX01036,2026-03-10,CUST0170,TANZANIA,Kampala,External SSD,Storage,4,15556.27,Card,Faith,Corporate,Cancelled
TX01230,2026-06-04,CUST0466,Rwanda,NAIROBI,Headset,Accessories,1,4888.36,Cash,David,Individual,Completed
TX04923,2026-02-11,CUST0105,TANZANIA,Dar es Salaam,External SSD,Storage,3,15348.15,Card,Carol,Corporate,Pending
TX01009,2026-06-20,CUST0465,Rwanda,Kampala,Tablet,Hardware,2,41996.79,Card,George,Corporate,Completed
TX04784,2026-02-14,CUST1067,Kenya,MOMBASA,External SSD,Storage,1,13466.7,Bank Transfer,Irene,Corporate,Completed
TX03239,2026-04-14,CUST1091,TANZANIA,Dar es Salaam,Monitor,Hardware,1,23734.92,Card,John,Corporate,Completed
TX03300,2026-05-11,CUST0363,Uganda,Kigali,External SSD,Storage,2,14998.91,Cash,David,SME,Completed
TX02533,2026-06-16,CUST0325,Rwanda,Mombasa,Monitor,Hardware,1,23349.2,Bank Transfer,Brian,Corporate,Completed
TX04237,2026-02-28,CUST0452,KE,Dar es Salaam,Tablet,Hardware,1,38861.49,Cash,David,Individual,Cancelled
TX01059,2026-03-10,CUST0381,KENYA,Dar es Salaam,Keyboard,Accessories,2,2606.3,M-Pesa,,SME,Completed
TX02167,2026-02-21,CUST0515,KENYA,Kisumu,Office Laptop,Hardware,1,89347.48,M-Pesa,Irene,SME,Pending
TX04166,2026-06-23,CUST0055,UGANDA,Dar es Salaam,Tablet,Hardware,1,39730.11,M-Pesa,Brian,Corporate,Completed
TX03495,2026-02-27,CUST0707,Tanzania,Nairobi,Monitor,Hardware,2,23673.08,M-Pesa,George,Corporate,Pending
TX00282,2026-04-11,CUST1013,Rwanda,MOMBASA,Wireless Mouse,Accessories,2,1857.18,M-Pesa,Amina,Individual,Completed
TX03692,2026-06-17,CUST0278,KE,Mombasa,Tablet,Hardware,1,40515.73,Card,Carol,SME,Pending
TX01317,2026-04-10,CUST0570,Uganda,MOMBASA,Office Laptop,Hardware,3,98803.58,Cash,John,Individual,Completed
TX01318,2026-02-01,CUST0043,UGANDA,NAIROBI,Tablet,Hardware,1,43354.95,M-Pesa,Irene,SME,Completed
TX00969,2026-01-28,CUST0983,Uganda,Kigali,Laptop Bag,Accessories,1,3606.58,Card,Amina,Corporate,Cancelled
TX04960,2026-05-16,CUST0889,Rwanda,Kampala,Headset,Accessories,1,5551.61,Bank Transfer,Brian,Corporate,Pending
TX04057,2026-01-29,CUST0185,Kenya,Nairobi,Headset,Accessories,1,4837.8,M-Pesa,John,Individual,Completed
TX04362,2026-05-20,CUST0544,UGANDA,NAIROBI,Laptop Bag,Accessories,2,3228.73,Cash,John,SME,Cancelled
TX04268,2026-01-17,CUST1128,Uganda,Kisumu,Monitor,Hardware,1,20404.71,Cash,John,SME ,Completed
TX00620,2026-01-20,CUST0558,KENYA,MOMBASA,Headset,Accessories,1,4823.9,Bank Transfer,Irene,SME,Completed
TX03353,2026-01-31,CUST0566,Tanzania,Mombasa,Headset,Accessories,1,5318.35,Card,George,Corporate,Completed
TX01743,2026-05-01,CUST0170,KENYA,Mombasa,Laptop Bag,Accessories,1,3573.96,Card,Brian,Individual,Completed
TX01391,2026-06-30,CUST0674,TANZANIA,Kampala,USB-C Hub,Accessories,2,6146.83,Bank Transfer,Faith,Corporate,Completed
TX04730,2026-06-19,CUST0518,KENYA,Nairobi,USB-C Hub,Accessories,1,5982.98,Card,Irene,SME,Completed
TX01848,2026-06-02,CUST0393,Rwanda,Kigali,Tablet,Hardware,2,38087.24,Bank Transfer,John,SME,Pending
TX01580,2026-04-15,CUST1055,UGANDA,MOMBASA,Tablet,Hardware,3,42949.32,,Faith,Corporate,Completed
TX01656,2026-05-27,CUST1005,UGANDA,Dar es Salaam,Wireless Mouse,Accessories,3,1785.35,M-Pesa,Brian,Individual,Completed
TX02353,2026-06-25,CUST0677,KENYA,Kisumu,Headset,Accessories,1,5085.18,Bank Transfer,George,Individual,Pending
TX02213,2026-03-27,CUST0477,TANZANIA,MOMBASA,External SSD,Storage,3,14874.27,Cash,John,SME,Completed
TX02021,2026-02-06,CUST0561,KENYA,Arusha,Keyboard,Accessories,2,2481.89,Card,Brian,Corporate,Cancelled
TX03697,2026-03-22,CUST0700,TANZANIA,Kampala,Monitor,Hardware,1,20126.99,Cash,Faith,Corporate,Cancelled
TX01957,2026-05-07,CUST1048,KENYA,Nairobi,Laptop Stand,Accessories,1,4125.11,Bank Transfer,Amina,Corporate,Cancelled
TX03709,2026-03-16,CUST0273,Tanzania,Nairobi,Laptop Stand,Accessories,2,4649.71,Cash,George,Individual,Cancelled
TX01308,2026-04-09,CUST0012,UGANDA,NAIROBI,USB-C Hub,Accessories,5,5966.5,Bank Transfer,Faith,SME,Completed
TX02004,2026-02-12,CUST1075,Uganda,MOMBASA,Keyboard,Accessories,1,2713.41,M-Pesa,George,Individual,Completed
TX04530,2026-01-27,CUST1002,TANZANIA,Kisumu,Keyboard,Accessories,2,2628.68,Card,Amina,SME,Pending
TX00576,2026-02-28,CUST1136,Rwanda,Dar es Salaam,Keyboard,Accessories,4,2414.41,Cash,George,Corporate,Completed
TX02361,2026-01-03,CUST0492,Kenya,Dar es Salaam,Wireless Mouse,Accessories,5,1634.17,Card,Irene,Corporate,Completed
TX04271,2026-03-29,,KENYA,MOMBASA,Laptop Stand,Accessories,4,4570.3,Card,Brian,SME,Completed
TX04511,2026-01-12,CUST0813,KE,Dar es Salaam,Wireless Mouse,Accessories,2,1796.6,Card,David,Corporate,Pending
TX01707,2026-01-07,CUST0166,Kenya,Dar es Salaam,Headset,Accessories,1,5363.1,Cash,David,Individual,COMPLETED
TX03873,2026-01-15,CUST0538,Uganda,Mombasa,External SSD,Storage,2,15376.05,Bank Transfer,Faith,Corporate,Cancelled
TX04056,2026-04-15,CUST0709,TANZANIA,MOMBASA,Laptop Stand,Accessories,1,4478.79,M-Pesa,Amina,Individual,Completed
TX01281,2026-02-09,CUST0792,Kenya,Kisumu,Wireless Mouse,Accessories,1,1963.24,Card,John,Individual,Completed
TX00862,2026-03-07,CUST0982,Uganda,Nairobi,External SSD,Storage,4,14428.0,M-Pesa,Brian,Individual,Completed
TX04213,2026-03-09,CUST0900,TANZANIA,NAIROBI,Laptop Stand,Accessories,1,4946.2,Cash,Faith,SME,Cancelled
TX01802,2026-01-08,CUST1160,KE,Kigali,Wireless Mouse,Accessories,4,1637.92,Bank Transfer,Amina,Corporate,Completed
TX01629,2026-03-06,CUST1166,KE,Arusha,Laptop Bag,Accessories,1,3517.94,Cash,Brian,Corporate,Completed
TX01994,2026-04-25,CUST0147,Uganda,Kampala,Keyboard,Accessories,4,2378.37,Cash,Brian,SME,Completed
TX02640,2026-06-14,CUST0871,Rwanda,Mombasa,Wireless Mouse,Accessories,1,1811.76,Cash,George,Individual,Cancelled
TX00270,2026-02-03,CUST0307,KE,MOMBASA,External SSD,Storage,1,15135.32,Bank Transfer,Brian,SME,Completed
TX00630,2026-02-07,CUST0086,Kenya,Kampala,Monitor,Hardware,4,22010.44,Cash,Brian,Corporate,Cancelled
TX03082,2026-05-16,CUST0480,Kenya,Kampala,External SSD,Storage,1,14266.98,M-Pesa,Brian,SME,Completed
TX02335,2026-03-25,CUST1055,UGANDA,Kisumu,Office Laptop,Hardware,1,99980.3,Cash,John,SME ,Completed
TX02967,2026-06-27,CUST1060,KE,Arusha,Laptop Bag,Accessories,2,3342.65,M-Pesa,Faith,Corporate,Completed
TX00301,2026-01-19,CUST0914,Kenya,MOMBASA,Headset,Accessories,1,5605.7,Cash,Carol,Corporate,Pending
TX00460,2026-06-09,CUST0733,Kenya,Nairobi,Keyboard,Accessories,2,2312.74,M-Pesa,Faith,Corporate,Completed
TX01448,2026-05-23,CUST0236,Kenya,Kisumu,Monitor,Hardware,1,20039.21,Bank Transfer,Faith,Corporate,Completed
TX01473,2026-03-30,CUST0257,Tanzania,Arusha,External SSD,Storage,2,14084.71,M-Pesa,Brian,SME,Pending
TX02047,2026-05-24,CUST0223,KENYA,Dar es Salaam,Keyboard,Accessories,2,2339.46,Bank Transfer,George,Individual,COMPLETED
TX04297,2026-04-24,CUST0274,Tanzania,Kisumu,Laptop Bag,Accessories,1,3208.48,Cash,Amina,SME,Pending
TX03895,2026-05-29,CUST1121,Rwanda,MOMBASA,External SSD,Storage,1,15434.62,Card,John,Corporate,Cancelled
TX02114,2026-06-23,CUST0248,Kenya,Kampala,Monitor,Hardware,2,20597.33,Cash,Brian,Individual,Completed
TX00028,2026-04-29,CUST0750,Uganda,Mombasa,Keyboard,Accessories,2,2534.15,Card,George,SME,Cancelled
TX03972,2026-03-08,CUST0144,KENYA,Nairobi,Tablet,Hardware,4,42099.71,M-Pesa,Brian,Individual,Completed
TX04597,2026-04-21,CUST0004,KE,Arusha,Laptop Stand,Accessories,1,4204.67,M-Pesa,John,SME ,Completed
TX03682,2026-04-16,CUST0427,Kenya,Nairobi,Keyboard,Accessories,2,2533.24,Cash,David,SME,Cancelled
TX00838,2026-03-10,CUST0918,Uganda,Mombasa,Tablet,Hardware,5,43505.04,Cash,Amina,Corporate,Completed
TX03959,2026-06-17,CUST0720,TANZANIA,Mombasa,Headset,Accessories,2,5184.53,Cash,Carol,Corporate,Completed
TX04522,2026-03-12,CUST0106,Tanzania,Dar es Salaam,Wireless Mouse,Accessories,1,1918.88,Cash,Amina,Corporate,Completed
TX02009,2026-04-01,CUST0480,Kenya,Kisumu,Office Laptop,Hardware,2,96128.64,Cash,Brian,Corporate,Completed
TX04987,2026-03-20,CUST0530,Rwanda,Kigali,Wireless Mouse,Accessories,1,1718.37,M-Pesa,Brian,Corporate,Completed
TX00504,2026-06-08,CUST1112,Rwanda,Dar es Salaam,Wireless Mouse,Accessories,1,1823.12,M-Pesa,Carol,Corporate,Completed
TX04495,2026-02-06,CUST1002,Rwanda,Mombasa,USB-C Hub,Accessories,2,6272.49,Card,Carol,Corporate,Pending
TX04376,2026-04-08,CUST0406,Rwanda,Nairobi,Wireless Mouse,Accessories,1,1754.64,Bank Transfer,Amina,SME ,Cancelled
TX00381,2026-05-11,CUST0098,Uganda,Dar es Salaam,Monitor,Hardware,1,21324.71,M-Pesa,Carol,SME,Completed
TX01852,2026-04-24,CUST0919,TANZANIA,Dar es Salaam,Monitor,Hardware,1,23948.34,Card,David,Corporate,Pending
TX01526,2026-06-07,CUST0099,Tanzania,Kigali,Headset,Accessories,1,5301.8,M-Pesa,Carol,SME,Cancelled
TX02366,2026-05-26,CUST0780,KE,MOMBASA,Monitor,Hardware,1,22739.47,Cash,Amina,Corporate,Cancelled
TX03347,2026-04-04,CUST1045,UGANDA,Kigali,Wireless Mouse,Accessories,1,1930.58,Bank Transfer,Carol,Corporate,Completed
TX03053,2026-06-26,CUST0831,Rwanda,Dar es Salaam,USB-C Hub,Accessories,3,5888.07,Card,Brian,Individual,Pending
TX02885,2026-05-09,CUST0699,UGANDA,MOMBASA,Tablet,Hardware,1,43592.62,Cash,Irene,Corporate,Completed
TX02341,2026-02-04,CUST0318,Uganda,NAIROBI,Laptop Bag,Accessories,1,3617.08,Bank Transfer,George,Corporate,Completed
TX00375,2026-04-29,CUST1015,Tanzania,Arusha,Keyboard,Accessories,1,2285.45,Bank Transfer,Carol,SME,Completed
TX03379,2026-01-09,CUST0380,KE,Nairobi,External SSD,Storage,2,14389.8,Cash,Amina,SME,Completed
TX02382,2026-05-05,CUST0871,Uganda,Kampala,Wireless Mouse,Accessories,2,1934.53,Bank Transfer,Irene,Individual,Completed
TX04656,2026-01-13,CUST0933,KE,Mombasa,Office Laptop,Hardware,1,103991.66,Card,George,SME,Completed
TX00940,2026-02-06,CUST1055,Rwanda,Mombasa,Monitor,Hardware,2,23366.66,Bank Transfer,Faith,Corporate,Completed
TX03985,2026-04-10,CUST0692,Tanzania,Kigali,Tablet,Hardware,2,39202.91,Cash,Brian,Individual,Completed
TX04233,2026-04-06,CUST1162,KENYA,MOMBASA,Office Laptop,Hardware,1,90300.16,Card,Irene,SME,Completed
TX02800,2026-01-08,CUST0011,Rwanda,Nairobi,Headset,Accessories,1,4864.32,Bank Transfer,,SME ,Completed
TX02148,2026-04-08,CUST1000,KENYA,Kisumu,Headset,Accessories,3,5097.51,Bank Transfer,George,Individual,Cancelled
TX03950,2026-05-28,CUST0068,KE,Kampala,External SSD,Storage,2,14807.45,Card,Brian,Corporate,Cancelled
TX04615,2026-05-14,CUST0136,Rwanda,Mombasa,Laptop Stand,Accessories,1,4197.54,M-Pesa,John,SME,Pending
TX04285,2026-04-15,CUST0927,TANZANIA,NAIROBI,Monitor,Hardware,2,20307.77,M-Pesa,Carol,Individual,Completed
TX02069,2026-03-23,CUST0081,KE,,Headset,Accessories,1,5387.42,Bank Transfer,David,Corporate,Cancelled
TX00530,2026-06-07,CUST1117,Uganda,Nairobi,Monitor,Hardware,1,20068.86,M-Pesa,Irene,SME,Completed
TX03861,2026-06-01,CUST0525,Uganda,,Headset,Accessories,1,5208.07,Cash,Amina,SME,Pending
TX00637,2026-01-23,CUST0833,Tanzania,Mombasa,Monitor,Hardware,3,22814.77,Cash,John,SME,Completed
TX01270,2026-06-27,CUST1132,Kenya,Nairobi,External SSD,Storage,1,14632.26,Cash,David,Individual,Pending
TX00186,2026-04-08,CUST1126,KE,MOMBASA,Office Laptop,Hardware,1,90985.03,Card,David,SME,Pending
TX03951,2026-01-14,CUST0820,UGANDA,Dar es Salaam,Laptop Bag,Accessories,4,3183.28,M-Pesa,Brian,Corporate,COMPLETED
TX03297,2026-04-21,CUST0643,UGANDA,Mombasa,Wireless Mouse,Accessories,1,1659.08,M-Pesa,Amina,Corporate,Completed
TX03577,2026-02-22,CUST0135,Kenya,Kigali,Monitor,Hardware,2,22788.86,Cash,Irene,Corporate,Completed
TX01798,2026-06-11,CUST0306,Uganda,Mombasa,Keyboard,Accessories,1,2521.99,Card,Irene,Individual,Pending
TX02980,2026-01-02,CUST0606,KE,Dar es Salaam,Monitor,Hardware,2,22657.76,Card,George,Individual,Completed
TX01442,2026-05-14,CUST0416,UGANDA,Mombasa,Keyboard,Accessories,1,2266.7,Card,Faith,SME,Completed
TX03549,2026-02-08,CUST0400,UGANDA,Kigali,Monitor,Hardware,1,22396.11,Cash,,Corporate,Completed
TX04954,2026-01-21,CUST0916,KENYA,NAIROBI,USB-C Hub,Accessories,1,6306.98,Cash,Carol,SME,Completed
TX01536,2026-04-15,CUST0493,Rwanda,Nairobi,Office Laptop,Hardware,2,88400.41,Bank Transfer,John,Corporate,Completed
TX03566,2026-03-04,CUST1112,KE,Arusha,Headset,Accessories,1,5011.93,M-Pesa,David,SME,Pending
TX03189,2026-05-21,CUST0042,Rwanda,Kampala,Wireless Mouse,Accessories,4,1703.71,M-Pesa,Brian,SME ,Cancelled
TX01274,2026-03-22,CUST0839,Tanzania,Dar es Salaam,Office Laptop,Hardware,1,96669.83,Cash,Amina,Individual,Completed
TX02468,2026-04-25,CUST0432,Uganda,Kampala,USB-C Hub,Accessories,1,5969.55,Bank Transfer,John,Individual,Completed
TX00608,2026-03-15,CUST0101,TANZANIA,Nairobi,Office Laptop,Hardware,2,85981.62,Cash,Carol,Individual,completed
TX04521,2026-04-26,CUST1044,Uganda,MOMBASA,Wireless Mouse,Accessories,1,1914.87,Bank Transfer,David,SME,COMPLETED
TX01713,2026-02-26,CUST0375,TANZANIA,Kigali,Laptop Bag,Accessories,2,3186.34,Cash,Irene,Individual,Completed
TX02200,2026-06-15,CUST0491,Kenya,NAIROBI,Monitor,Hardware,2,22569.2,M-Pesa,Amina,SME,Cancelled
TX00956,2026-05-27,CUST0292,UGANDA,Kigali,Laptop Bag,Accessories,2,3653.29,Bank Transfer,Irene,Individual,Completed
TX02580,2026-02-25,CUST0546,Uganda,NAIROBI,Office Laptop,Hardware,1,103134.66,Card,David,Individual,Completed
TX04244,2026-04-16,CUST0861,UGANDA,MOMBASA,Laptop Stand,Accessories,2,4267.02,M-Pesa,John,Individual,Completed
TX04499,2026-02-07,,Kenya,Nairobi,Monitor,Hardware,2,22545.95,M-Pesa,John,Individual,Completed
TX03502,2026-01-05,CUST0119,Uganda,Dar es Salaam,Headset,Accessories,1,4931.91,Card,Faith,SME,Completed
TX03816,2026-03-24,CUST0646,Kenya,Kisumu,Laptop Stand,Accessories,2,4905.6,Card,Faith,Individual,Completed
TX00404,2026-01-28,CUST0206,Uganda,NAIROBI,Tablet,Hardware,1,38684.9,Bank Transfer,Irene,Corporate,Completed
TX02072,2026-05-01,CUST0576,KE,Kampala,Tablet,Hardware,1,40665.43,M-Pesa,Faith,SME,Completed
TX04834,2026-03-27,CUST0900,Rwanda,Arusha,USB-C Hub,Accessories,1,5924.77,Card,George,SME,Cancelled
TX01978,2026-04-25,CUST1008,Kenya,NAIROBI,Wireless Mouse,Accessories,1,1682.15,Bank Transfer,John,Individual,Completed
TX00159,2026-05-19,CUST0721,Rwanda,Arusha,USB-C Hub,Accessories,2,6199.69,Cash,Faith,SME,Pending
TX01749,2026-05-26,CUST1054,KE,MOMBASA,Laptop Bag,Accessories,2,3565.07,Cash,Amina,Corporate,Completed
TX02910,2026-04-25,CUST0901,KENYA,MOMBASA,Wireless Mouse,Accessories,2,1756.37,Cash,John,SME,Completed
TX03659,2026-04-21,CUST1063,UGANDA,Kampala,Tablet,Hardware,1,40755.18,Bank Transfer,Irene,SME,Completed
TX00903,2026-05-21,CUST0139,Rwanda,Kisumu,Tablet,Hardware,1,39933.86,Bank Transfer,George,Individual,Completed
TX00353,2026-06-19,CUST0872,Uganda,Kisumu,Tablet,Hardware,2,40966.68,Card,Irene,Corporate,Completed
TX01231,2026-01-09,CUST0245,Kenya,MOMBASA,Tablet,Hardware,2,39650.05,Card,Amina,SME ,completed
TX04747,2026-12-31,CUST0326,Rwanda,Kampala,Monitor,Hardware,1,22068.41,Card,Amina,Corporate,Pending
TX02141,2026-05-31,CUST0559,Uganda,NAIROBI,Wireless Mouse,Accessories,1,1921.01,Bank Transfer,Irene,Corporate,Pending
TX00445,2026-04-16,CUST0184,KENYA,Kigali,Laptop Bag,Accessories,1,3838.96,Card,Amina,SME,Pending
